Team,Player,Stage,Wk,Game,Pts,T.Pts,P.Pts,PPM,Adj.VP,P?,0k,5k,10k,15k,20k,25k,30k,35k,40k,45k,50k,4ks,5ks,6ks,7ks,TOP3,TOP2,TOP1,1.5R2,1.75R2,2.0R2,PR Avg.,W/L,Game Start VP,Game End VP
Cloud9,v1c,London,W2,UQF,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.57,L,9.909194,9.909194
Cloud9,v1c,London,W2,LR1,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.57,L,9.909194,9.909194
Cloud9,v1c,London,W2,USF,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.57,L,9.909194,9.909194
Cloud9,v1c,London,W2,LR2,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.57,L,9.909194,9.909194
Cloud9,v1c,London,W3,UF,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.57,L,9.909194,9.909194
Cloud9,v1c,London,W3,LR3,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.57,L,9.909194,9.909194
Cloud9,v1c,London,W3,LF,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.57,L,9.909194,9.909194
Cloud9,v1c,London,W3,GF,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.57,L,9.909194,9.909194
Cloud9,v1c,Stage 2,,G1,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.57,L,9.909194,9.909194
Cloud9,v1c,Stage 2,,G2,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.57,L,9.909194,9.909194
Cloud9,v1c,Stage 2,,G3,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.57,L,9.909194,9.909194
Cloud9,v1c,Stage 2,,G4,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.57,L,9.909194,9.909194
Cloud9,v1c,Stage 2,,G5,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.57,L,9.909194,9.909194
Cloud9,v1c,Stage 2,,UR1,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.57,L,9.909194,9.909194
Cloud9,v1c,Stage 2,,LR1,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.57,L,9.909194,9.909194
Cloud9,v1c,Stage 2,,USF,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.57,L,9.909194,9.909194
Cloud9,v1c,Stage 2,,LR2,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.57,L,9.909194,9.909194
Cloud9,v1c,Stage 2,,UF,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.57,L,9.909194,9.909194
Cloud9,v1c,Stage 2,,LR3,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.57,L,9.909194,9.909194
Cloud9,v1c,Stage 2,,LF,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.57,L,9.909194,9.909194
Cloud9,v1c,Stage 2,,GF,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.57,L,9.909194,9.909194
Cloud9,v1c,Champions,W1,GR1,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.57,L,9.909194,9.909194
Cloud9,v1c,Champions,W1,GLR1,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.57,L,9.909194,9.909194
Cloud9,v1c,Champions,W1,GUF,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.57,L,9.909194,9.909194
Cloud9,v1c,Champions,W1,GLF,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.57,L,9.909194,9.909194
Cloud9,v1c,Champions,W2,UQF,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.57,L,9.909194,9.909194
Cloud9,v1c,Champions,W2,LR1,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.57,L,9.909194,9.909194
Cloud9,v1c,Champions,W2,USF,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.57,L,9.909194,9.909194
Cloud9,v1c,Champions,W2,LR2,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.57,L,9.909194,9.909194
Cloud9,v1c,Champions,W3,UF,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.57,L,9.909194,9.909194
Cloud9,v1c,Champions,W3,LR3,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.57,L,9.909194,9.909194
Cloud9,v1c,Champions,W3,LF,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.57,L,9.909194,9.909194
Cloud9,v1c,Champions,W3,GF,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.57,L,9.909194,9.909194
Cloud9,Xeppaa,Kickoff,W1,UR1,8,5,3,4.0,8.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,W,9.616585,8.175701
Cloud9,Xeppaa,Kickoff,W1,UR2,2,-1,3,1.0,9.5,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,L,8.175701,9.283742
Cloud9,Xeppaa,Kickoff,W1,MR1,18,7,11,9.0,11.0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,5.67,W,9.283742,10.926709
Cloud9,Xeppaa,Kickoff,W1,MR2,10,2,8,3.33,9.5,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.25,W,10.926709,9.735088
Cloud9,Xeppaa,Kickoff,W1,LR1,0,0,0,0.0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,L,9.735088,9.735088
Cloud9,Xeppaa,Kickoff,W1,LR2,0,0,0,0.0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,L,9.735088,9.735088
Cloud9,Xeppaa,Kickoff,W1,UR3,0,0,0,0.0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,L,9.735088,9.735088
Cloud9,Xeppaa,Kickoff,W1,MR3,5,0,5,2.5,10.5,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.0,L,9.735088,10.629941
Cloud9,Xeppaa,Kickoff,W1,LR3,7,6,1,3.5,10.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.17,W,10.629941,9.977925
Cloud9,Xeppaa,Kickoff,W1,UF,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.17,L,9.977925,9.977925
Cloud9,Xeppaa,Kickoff,W1,MR4,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.17,L,9.977925,9.977925
Cloud9,Xeppaa,Kickoff,W1,LR4,6,0,6,2.0,9.5,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.29,L,9.977925,9.65744
Cloud9,Xeppaa,Kickoff,W1,LR5,0,0,0,0.0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29,L,9.65744,9.65744
Cloud9,Xeppaa,Kickoff,W1,MF,0,0,0,0.0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29,L,9.65744,9.65744
Cloud9,Xeppaa,Kickoff,W1,LF,0,0,0,0.0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29,L,9.65744,9.65744
Cloud9,Xeppaa,Santiago,W1,SR1,0,0,0,0.0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29,L,9.65744,9.65744
Cloud9,Xeppaa,Santiago,W1,SR2,0,0,0,0.0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29,L,9.65744,9.65744
Cloud9,Xeppaa,Santiago,W1,SR3,0,0,0,0.0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29,L,9.65744,9.65744
Cloud9,Xeppaa,Santiago,W2,UQF,0,0,0,0.0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29,L,9.65744,9.65744
Cloud9,Xeppaa,Santiago,W2,LR1,0,0,0,0.0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29,L,9.65744,9.65744
Cloud9,Xeppaa,Santiago,W2,USF,0,0,0,0.0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29,L,9.65744,9.65744
Cloud9,Xeppaa,Santiago,W2,LR2,0,0,0,0.0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29,L,9.65744,9.65744
Cloud9,Xeppaa,Santiago,W3,UF,0,0,0,0.0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29,L,9.65744,9.65744
Cloud9,Xeppaa,Santiago,W3,LR3,0,0,0,0.0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29,L,9.65744,9.65744
Cloud9,Xeppaa,Santiago,W3,LF,0,0,0,0.0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29,L,9.65744,9.65744
Cloud9,Xeppaa,Santiago,W3,GF,0,0,0,0.0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29,L,9.65744,9.65744
Cloud9,Xeppaa,Stage 1,,G1,0,0,0,0.0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29,L,9.65744,9.65744
Cloud9,Xeppaa,Stage 1,,G2,0,0,0,0.0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29,L,9.65744,9.65744
Cloud9,Xeppaa,Stage 1,,G3,0,0,0,0.0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29,L,9.65744,9.65744
Cloud9,Xeppaa,Stage 1,,G4,0,0,0,0.0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29,L,9.65744,9.65744
Cloud9,Xeppaa,Stage 1,,G5,0,0,0,0.0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29,L,9.65744,9.65744
Cloud9,Xeppaa,Stage 1,,UR1,0,0,0,0.0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29,L,9.65744,9.65744
Cloud9,Xeppaa,Stage 1,,LR1,0,0,0,0.0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29,L,9.65744,9.65744
Cloud9,Xeppaa,Stage 1,,USF,0,0,0,0.0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29,L,9.65744,9.65744
Cloud9,Xeppaa,Stage 1,,LR2,0,0,0,0.0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29,L,9.65744,9.65744
Cloud9,Xeppaa,Stage 1,,UF,0,0,0,0.0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29,L,9.65744,9.65744
Cloud9,Xeppaa,Stage 1,,LR3,0,0,0,0.0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29,L,9.65744,9.65744
Cloud9,Xeppaa,Stage 1,,LF,0,0,0,0.0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29,L,9.65744,9.65744
Cloud9,Xeppaa,Stage 1,,GF,0,0,0,0.0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29,L,9.65744,9.65744
Cloud9,Xeppaa,London,W1,SR1,0,0,0,0.0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29,L,9.65744,9.65744
Cloud9,Xeppaa,London,W1,SR2,0,0,0,0.0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29,L,9.65744,9.65744
Cloud9,Xeppaa,London,W1,SR3,0,0,0,0.0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29,L,9.65744,9.65744
Cloud9,Xeppaa,London,W2,UQF,0,0,0,0.0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29,L,9.65744,9.65744
Cloud9,Xeppaa,London,W2,LR1,0,0,0,0.0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29,L,9.65744,9.65744
Cloud9,Xeppaa,London,W2,USF,0,0,0,0.0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29,L,9.65744,9.65744
Cloud9,Xeppaa,London,W2,LR2,0,0,0,0.0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29,L,9.65744,9.65744
Cloud9,Xeppaa,London,W3,UF,0,0,0,0.0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29,L,9.65744,9.65744
Cloud9,Xeppaa,London,W3,LR3,0,0,0,0.0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29,L,9.65744,9.65744
Cloud9,Xeppaa,London,W3,LF,0,0,0,0.0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29,L,9.65744,9.65744
Cloud9,Xeppaa,London,W3,GF,0,0,0,0.0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29,L,9.65744,9.65744
Cloud9,Xeppaa,Stage 2,,G1,0,0,0,0.0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29,L,9.65744,9.65744
Cloud9,Xeppaa,Stage 2,,G2,0,0,0,0.0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29,L,9.65744,9.65744
Cloud9,Xeppaa,Stage 2,,G3,0,0,0,0.0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29,L,9.65744,9.65744
Cloud9,Xeppaa,Stage 2,,G4,0,0,0,0.0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29,L,9.65744,9.65744
Cloud9,Xeppaa,Stage 2,,G5,0,0,0,0.0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29,L,9.65744,9.65744
Cloud9,Xeppaa,Stage 2,,UR1,0,0,0,0.0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29,L,9.65744,9.65744
Cloud9,Xeppaa,Stage 2,,LR1,0,0,0,0.0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29,L,9.65744,9.65744
Cloud9,Xeppaa,Stage 2,,USF,0,0,0,0.0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29,L,9.65744,9.65744
Cloud9,Xeppaa,Stage 2,,LR2,0,0,0,0.0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29,L,9.65744,9.65744
Cloud9,Xeppaa,Stage 2,,UF,0,0,0,0.0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29,L,9.65744,9.65744
Cloud9,Xeppaa,Stage 2,,LR3,0,0,0,0.0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29,L,9.65744,9.65744
Cloud9,Xeppaa,Stage 2,,LF,0,0,0,0.0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29,L,9.65744,9.65744
Cloud9,Xeppaa,Stage 2,,GF,0,0,0,0.0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29,L,9.65744,9.65744
Cloud9,Xeppaa,Champions,W1,GR1,0,0,0,0.0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29,L,9.65744,9.65744
Cloud9,Xeppaa,Champions,W1,GLR1,0,0,0,0.0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29,L,9.65744,9.65744
Cloud9,Xeppaa,Champions,W1,GUF,0,0,0,0.0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29,L,9.65744,9.65744
Cloud9,Xeppaa,Champions,W1,GLF,0,0,0,0.0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29,L,9.65744,9.65744
Cloud9,Xeppaa,Champions,W2,UQF,0,0,0,0.0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29,L,9.65744,9.65744
Cloud9,Xeppaa,Champions,W2,LR1,0,0,0,0.0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29,L,9.65744,9.65744
Cloud9,Xeppaa,Champions,W2,USF,0,0,0,0.0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29,L,9.65744,9.65744
Cloud9,Xeppaa,Champions,W2,LR2,0,0,0,0.0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29,L,9.65744,9.65744
Cloud9,Xeppaa,Champions,W3,UF,0,0,0,0.0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29,L,9.65744,9.65744
Cloud9,Xeppaa,Champions,W3,LR3,0,0,0,0.0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29,L,9.65744,9.65744
Cloud9,Xeppaa,Champions,W3,LF,0,0,0,0.0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29,L,9.65744,9.65744
Cloud9,Xeppaa,Champions,W3,GF,0,0,0,0.0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29,L,9.65744,9.65744
Cloud9,Zellsis,Kickoff,W1,UR1,7,5,2,3.5,7.0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,W,9.271713,7.117134
Cloud9,Zellsis,Kickoff,W1,UR2,-2,-1,-1,-1.0,5.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,L,7.117134,5.713957
Cloud9,Zellsis,Kickoff,W1,MR1,10,7,3,5.0,6.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.33,W,5.713957,6.39452
Cloud9,Zellsis,Kickoff,W1,MR2,6,2,4,2.0,6.5,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,W,6.39452,6.515228
Cloud9,Zellsis,Kickoff,W1,LR1,0,0,0,0.0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,L,6.515228,6.515228
Cloud9,Zellsis,Kickoff,W1,LR2,0,0,0,0.0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,L,6.515228,6.515228
Cloud9,Zellsis,Kickoff,W1,UR3,0,0,0,0.0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,L,6.515228,6.515228
Cloud9,Zellsis,Kickoff,W1,MR3,1,0,1,0.5,6.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,L,6.515228,6.688982
Cloud9,Zellsis,Kickoff,W1,LR3,11,6,5,5.5,7.0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2.33,W,6.688982,7.248095
Cloud9,Zellsis,Kickoff,W1,UF,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33,L,7.248095,7.248095
Cloud9,Zellsis,Kickoff,W1,MR4,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33,L,7.248095,7.248095
Cloud9,Zellsis,Kickoff,W1,LR4,2,0,2,0.67,7.0,1,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.29,L,7.248095,7.014028
Cloud9,Zellsis,Kickoff,W1,LR5,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29,L,7.014028,7.014028
Cloud9,Zellsis,Kickoff,W1,MF,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29,L,7.014028,7.014028
Cloud9,Zellsis,Kickoff,W1,LF,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29,L,7.014028,7.014028
Cloud9,Zellsis,Santiago,W1,SR1,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29,L,7.014028,7.014028
Cloud9,Zellsis,Santiago,W1,SR2,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29,L,7.014028,7.014028
Cloud9,Zellsis,Santiago,W1,SR3,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29,L,7.014028,7.014028
Cloud9,Zellsis,Santiago,W2,UQF,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29,L,7.014028,7.014028
Cloud9,Zellsis,Santiago,W2,LR1,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29,L,7.014028,7.014028
Cloud9,Zellsis,Santiago,W2,USF,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29,L,7.014028,7.014028
Cloud9,Zellsis,Santiago,W2,LR2,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29,L,7.014028,7.014028
Cloud9,Zellsis,Santiago,W3,UF,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29,L,7.014028,7.014028
Cloud9,Zellsis,Santiago,W3,LR3,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29,L,7.014028,7.014028
Cloud9,Zellsis,Santiago,W3,LF,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29,L,7.014028,7.014028
Cloud9,Zellsis,Santiago,W3,GF,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29,L,7.014028,7.014028
Cloud9,Zellsis,Stage 1,,G1,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29,L,7.014028,7.014028
Cloud9,Zellsis,Stage 1,,G2,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29,L,7.014028,7.014028
Cloud9,Zellsis,Stage 1,,G3,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29,L,7.014028,7.014028
Cloud9,Zellsis,Stage 1,,G4,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29,L,7.014028,7.014028
Cloud9,Zellsis,Stage 1,,G5,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29,L,7.014028,7.014028
Cloud9,Zellsis,Stage 1,,UR1,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29,L,7.014028,7.014028
Cloud9,Zellsis,Stage 1,,LR1,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29,L,7.014028,7.014028
Cloud9,Zellsis,Stage 1,,USF,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29,L,7.014028,7.014028
