Team,Player,Stage,Wk,Game,Pts,T.Pts,P.Pts,PPM,Adj.VP,P?,0k,5k,10k,15k,20k,25k,30k,35k,40k,45k,50k,4ks,5ks,6ks,7ks,TOP3,TOP2,TOP1,1.5R2,1.75R2,2.0R2,PR Avg.,W/L,Game Start VP,Game End VP
100 Thieves,Asuna,Kickoff,W1,UR1,13,5,8,6.5,12.5,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,8.0,W,9.261425724,12.61171008
100 Thieves,Asuna,Kickoff,W1,UQF,8,2,6,2.67,11.5,1,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.0,L,12.61171008,11.37724662
100 Thieves,Asuna,Kickoff,W1,LR1,6,1,5,2.0,10.5,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.33,L,11.37724662,10.45202385
100 Thieves,Asuna,Kickoff,W2,USF,0,0,0,0.0,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.33,L,10.45202385,10.45202385
100 Thieves,Asuna,Kickoff,W2,LR2,0,0,0,0.0,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.33,L,10.45202385,10.45202385
100 Thieves,Asuna,Kickoff,W2,LR3,0,0,0,0.0,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.33,L,10.45202385,10.45202385
100 Thieves,Asuna,Kickoff,W3,UF,0,0,0,0.0,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.33,L,10.45202385,10.45202385
100 Thieves,Asuna,Kickoff,W3,LR4,0,0,0,0.0,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.33,L,10.45202385,10.45202385
100 Thieves,Asuna,Kickoff,W3,LF,0,0,0,0.0,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.33,L,10.45202385,10.45202385
100 Thieves,Asuna,Kickoff,W3,GF,0,0,0,0.0,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.33,L,10.45202385,10.45202385
100 Thieves,Asuna,bangkok,W1,SR1,0,0,0,0.0,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.33,L,10.45202385,10.45202385
100 Thieves,Asuna,bangkok,W1,SR2,0,0,0,0.0,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.33,L,10.45202385,10.45202385
100 Thieves,Asuna,bangkok,W1,SR3,0,0,0,0.0,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.33,L,10.45202385,10.45202385
100 Thieves,Asuna,bangkok,W2,USF,0,0,0,0.0,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.33,L,10.45202385,10.45202385
100 Thieves,Asuna,bangkok,W2,UF,0,0,0,0.0,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.33,L,10.45202385,10.45202385
100 Thieves,Asuna,bangkok,W2,LR1,0,0,0,0.0,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.33,L,10.45202385,10.45202385
100 Thieves,Asuna,bangkok,W2,LF,0,0,0,0.0,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.33,L,10.45202385,10.45202385
100 Thieves,Asuna,bangkok,W2,GF,0,0,0,0.0,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.33,L,10.45202385,10.45202385
100 Thieves,Asuna,Stage 1,W1,G1,4,0,4,1.33,10.5,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75,L,10.45202385,10.45881662
100 Thieves,Asuna,Stage 1,W2,G2,7,5,2,3.5,9.5,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,W,10.45881662,9.646789418
100 Thieves,Asuna,Stage 1,W3,G3,9,3,6,3.0,9.5,1,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.17,W,9.646789418,9.725899437
100 Thieves,Asuna,Stage 1,W4,G4,10,5,5,5.0,9.5,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5.14,W,9.725899437,9.609740245
100 Thieves,Asuna,Stage 1,W5,G5,6,0,6,3.0,9.5,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.25,L,9.609740245,9.689054734
100 Thieves,Asuna,Stage 1,W1,UR1,2,0,2,1.0,9.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.89,L,9.689054734,9.62404043
100 Thieves,Asuna,Stage 1,W1,UQF,0,0,0,0.0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.89,L,9.62404043,9.62404043
100 Thieves,Asuna,Stage 1,W1,LR1,12,5,7,6.0,10.0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5.1,W,9.62404043,9.808030155
100 Thieves,Asuna,Stage 1,W2,USF,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,L,9.808030155,9.808030155
100 Thieves,Asuna,Stage 1,W2,LR2,6,1,5,2.0,9.5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.09,L,9.808030155,9.637452625
100 Thieves,Asuna,Stage 1,W2,LR3,0,0,0,0.0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.09,L,9.637452625,9.637452625
100 Thieves,Asuna,Stage 1,W3,UF,0,0,0,0.0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.09,L,9.637452625,9.637452625
100 Thieves,Asuna,Stage 1,W3,LR4,0,0,0,0.0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.09,L,9.637452625,9.637452625
100 Thieves,Asuna,Stage 1,W3,LF,0,0,0,0.0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.09,L,9.637452625,9.637452625
100 Thieves,Asuna,Stage 1,W3,GF,0,0,0,0.0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.09,L,9.637452625,9.637452625
100 Thieves,Asuna,Toronto,W1,SR1,0,0,0,0.0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.09,L,9.637452625,9.637452625
100 Thieves,Asuna,Toronto,W1,SR2,0,0,0,0.0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.09,L,9.637452625,9.637452625
100 Thieves,Asuna,Toronto,W1,SR3,0,0,0,0.0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.09,L,9.637452625,9.637452625
100 Thieves,Asuna,Toronto,W2,UQF,0,0,0,0.0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.09,L,9.637452625,9.637452625
100 Thieves,Asuna,Toronto,W2,LR1,0,0,0,0.0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.09,L,9.637452625,9.637452625
100 Thieves,Asuna,Toronto,W2,USF,0,0,0,0.0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.09,L,9.637452625,9.637452625
100 Thieves,Asuna,Toronto,W2,LR2,0,0,0,0.0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.09,L,9.637452625,9.637452625
100 Thieves,Asuna,Toronto,W3,UF,0,0,0,0.0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.09,L,9.637452625,9.637452625
100 Thieves,Asuna,Toronto,W3,LR3,0,0,0,0.0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.09,L,9.637452625,9.637452625
100 Thieves,Asuna,Toronto,W3,LF,0,0,0,0.0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.09,L,9.637452625,9.637452625
100 Thieves,Asuna,Toronto,W3,GF,0,0,0,0.0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.09,L,9.637452625,9.637452625
100 Thieves,Asuna,Stage 2,W1,G1,8,5,3,4.0,8.5,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.05,W,9.637452625,8.262195717
100 Thieves,Asuna,Stage 2,W2,G2,14,6,8,7.0,10.0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5.3,W,8.262195717,10.1365587
100 Thieves,Asuna,Stage 2,W3,G3,4,0,4,2.0,10.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.05,L,10.1365587,10.05868183
100 Thieves,Asuna,Stage 2,W4,G4,14,2,12,4.67,11.0,1,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,5.92,W,10.05868183,10.94432219
100 Thieves,Asuna,Stage 2,W5,G5,4,0,4,1.33,10.5,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.65,L,10.94432219,10.47994027
100 Thieves,Asuna,Stage 2,W1,UR1,0,0,0,0.0,10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.13,L,10.47994027,10.23796973
100 Thieves,Asuna,Stage 2,W1,UQF,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.13,L,10.23796973,10.23796973
100 Thieves,Asuna,Stage 2,W1,LR1,10,5,5,5.0,10.0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.12,W,10.23796973,10.22978355
100 Thieves,Asuna,Stage 2,W2,USF,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.12,L,10.22978355,10.22978355
100 Thieves,Asuna,Stage 2,W2,LR2,2,0,2,1.0,10.0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.92,L,10.22978355,9.792538669
100 Thieves,Asuna,Stage 2,W2,LR3,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.92,L,9.792538669,9.792538669
100 Thieves,Asuna,Stage 2,W3,UF,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.92,L,9.792538669,9.792538669
100 Thieves,Asuna,Stage 2,W3,LR4,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.92,L,9.792538669,9.792538669
100 Thieves,Asuna,Stage 2,W3,LF,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.92,L,9.792538669,9.792538669
100 Thieves,Asuna,Stage 2,W3,GF,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.92,L,9.792538669,9.792538669
100 Thieves,Asuna,Champions,W1,GR1,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.92,L,9.792538669,9.792538669
100 Thieves,Asuna,Champions,W1,GLR1,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.92,L,9.792538669,9.792538669
100 Thieves,Asuna,Champions,W1,GUF,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.92,L,9.792538669,9.792538669
100 Thieves,Asuna,Champions,W1,GLF,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.92,L,9.792538669,9.792538669
100 Thieves,Asuna,Champions,W2,UQF,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.92,L,9.792538669,9.792538669
100 Thieves,Asuna,Champions,W2,LR1,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.92,L,9.792538669,9.792538669
100 Thieves,Asuna,Champions,W2,USF,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.92,L,9.792538669,9.792538669
100 Thieves,Asuna,Champions,W2,LR2,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.92,L,9.792538669,9.792538669
100 Thieves,Asuna,Champions,W3,UF,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.92,L,9.792538669,9.792538669
100 Thieves,Asuna,Champions,W3,LR3,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.92,L,9.792538669,9.792538669
100 Thieves,Asuna,Champions,W3,LF,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.92,L,9.792538669,9.792538669
100 Thieves,Asuna,Champions,W3,GF,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.92,L,9.792538669,9.792538669
100 Thieves,Boostio,Kickoff,W1,UR1,7,5,2,3.5,7.0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,W,8.368555572,6.90292752
100 Thieves,Boostio,Kickoff,W1,UQF,5,2,3,1.67,7.5,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,L,6.90292752,7.277588079
100 Thieves,Boostio,Kickoff,W1,LR1,1,1,0,0.33,6.5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67,L,7.277588079,6.434743119
100 Thieves,Boostio,Kickoff,W2,USF,0,0,0,0.0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67,L,6.434743119,6.434743119
100 Thieves,Boostio,Kickoff,W2,LR2,0,0,0,0.0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67,L,6.434743119,6.434743119
100 Thieves,Boostio,Kickoff,W2,LR3,0,0,0,0.0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67,L,6.434743119,6.434743119
100 Thieves,Boostio,Kickoff,W3,UF,0,0,0,0.0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67,L,6.434743119,6.434743119
100 Thieves,Boostio,Kickoff,W3,LR4,0,0,0,0.0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67,L,6.434743119,6.434743119
100 Thieves,Boostio,Kickoff,W3,LF,0,0,0,0.0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67,L,6.434743119,6.434743119
100 Thieves,Boostio,Kickoff,W3,GF,0,0,0,0.0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67,L,6.434743119,6.434743119
100 Thieves,Boostio,bangkok,W1,SR1,0,0,0,0.0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67,L,6.434743119,6.434743119
100 Thieves,Boostio,bangkok,W1,SR2,0,0,0,0.0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67,L,6.434743119,6.434743119
100 Thieves,Boostio,bangkok,W1,SR3,0,0,0,0.0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67,L,6.434743119,6.434743119
100 Thieves,Boostio,bangkok,W2,USF,0,0,0,0.0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67,L,6.434743119,6.434743119
100 Thieves,Boostio,bangkok,W2,UF,0,0,0,0.0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67,L,6.434743119,6.434743119
100 Thieves,Boostio,bangkok,W2,LR1,0,0,0,0.0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67,L,6.434743119,6.434743119
100 Thieves,Boostio,bangkok,W2,LF,0,0,0,0.0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67,L,6.434743119,6.434743119
100 Thieves,Boostio,bangkok,W2,GF,0,0,0,0.0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67,L,6.434743119,6.434743119
100 Thieves,Boostio,Stage 1,W1,G1,1,0,1,0.33,6.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,L,6.434743119,6.424039118
100 Thieves,Boostio,Stage 1,W2,G2,8,5,3,4.0,6.5,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.8,W,6.424039118,6.672844191
100 Thieves,Boostio,Stage 1,W3,G3,3,3,0,1.0,6.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,W,6.672844191,6.372035321
100 Thieves,Boostio,Stage 1,W4,G4,17,5,12,8.5,7.5,1,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,3.0,W,6.372035321,7.689015143
100 Thieves,Boostio,Stage 1,W5,G5,2,0,2,1.0,7.5,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.88,L,7.689015143,7.567815688
100 Thieves,Boostio,Stage 1,W1,UR1,0,0,0,0.0,7.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56,L,7.567815688,7.417112043
100 Thieves,Boostio,Stage 1,W1,UQF,0,0,0,0.0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56,L,7.417112043,7.417112043
100 Thieves,Boostio,Stage 1,W1,LR1,7,5,2,3.5,7.5,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,W,7.417112043,7.356877527
100 Thieves,Boostio,Stage 1,W2,USF,0,0,0,0.0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,L,7.356877527,7.356877527
100 Thieves,Boostio,Stage 1,W2,LR2,5,1,4,1.67,7.5,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.64,L,7.356877527,7.401537967
100 Thieves,Boostio,Stage 1,W2,LR3,0,0,0,0.0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.64,L,7.401537967,7.401537967
100 Thieves,Boostio,Stage 1,W3,UF,0,0,0,0.0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.64,L,7.401537967,7.401537967
100 Thieves,Boostio,Stage 1,W3,LR4,0,0,0,0.0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.64,L,7.401537967,7.401537967
100 Thieves,Boostio,Stage 1,W3,LF,0,0,0,0.0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.64,L,7.401537967,7.401537967
100 Thieves,Boostio,Stage 1,W3,GF,0,0,0,0.0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.64,L,7.401537967,7.401537967
100 Thieves,Cryocells,Kickoff,W1,UR1,14,5,9,7.0,13.5,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,9.0,W,11.61535612,13.56317384
100 Thieves,Cryocells,Kickoff,W1,UQF,12,2,10,4.0,13.5,1,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,9.5,L,13.56317384,13.6548347
100 Thieves,Cryocells,Kickoff,W1,LR1,6,1,5,2.0,12.0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,L,13.6548347,11.88676697
100 Thieves,Cryocells,Kickoff,W2,USF,0,0,0,0.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,L,11.88676697,11.88676697
100 Thieves,Cryocells,Kickoff,W2,LR2,0,0,0,0.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,L,11.88676697,11.88676697
100 Thieves,Cryocells,Kickoff,W2,LR3,0,0,0,0.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,L,11.88676697,11.88676697
100 Thieves,Cryocells,Kickoff,W3,UF,0,0,0,0.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,L,11.88676697,11.88676697
100 Thieves,Cryocells,Kickoff,W3,LR4,0,0,0,0.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,L,11.88676697,11.88676697
100 Thieves,Cryocells,Kickoff,W3,LF,0,0,0,0.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,L,11.88676697,11.88676697
100 Thieves,Cryocells,Kickoff,W3,GF,0,0,0,0.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,L,11.88676697,11.88676697
100 Thieves,Cryocells,bangkok,W1,SR1,0,0,0,0.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,L,11.88676697,11.88676697
100 Thieves,Cryocells,bangkok,W1,SR2,0,0,0,0.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,L,11.88676697,11.88676697
100 Thieves,Cryocells,bangkok,W1,SR3,0,0,0,0.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,L,11.88676697,11.88676697
100 Thieves,Cryocells,bangkok,W2,USF,0,0,0,0.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,L,11.88676697,11.88676697
100 Thieves,Cryocells,bangkok,W2,UF,0,0,0,0.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,L,11.88676697,11.88676697
100 Thieves,Cryocells,bangkok,W2,LR1,0,0,0,0.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,L,11.88676697,11.88676697
100 Thieves,Cryocells,bangkok,W2,LF,0,0,0,0.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,L,11.88676697,11.88676697
100 Thieves,Cryocells,bangkok,W2,GF,0,0,0,0.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,L,11.88676697,11.88676697
100 Thieves,Cryocells,Stage 1,W1,G1,3,0,3,1.0,11.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75,L,11.88676697,11.40817603
100 Thieves,Cryocells,Stage 1,W2,G2,19,5,14,9.5,12.5,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,8.2,W,11.40817603,12.62073465
100 Thieves,Cryocells,Stage 1,W3,G3,19,3,16,6.33,13.5,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,9.5,W,12.62073465,13.68955703
100 Thieves,Cryocells,Stage 1,W4,G4,18,5,13,9.0,14.0,1,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,10.0,W,13.68955703,13.96338381
100 Thieves,Cryocells,Stage 1,W5,G5,4,0,4,2.0,13.5,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.25,L,13.96338381,13.26166787
100 Thieves,Cryocells,Stage 1,W1,UR1,3,0,3,1.5,13.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.56,L,13.26166787,13.09207075
100 Thieves,Cryocells,Stage 1,W1,UQF,0,0,0,0.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.56,L,13.09207075,13.09207075
100 Thieves,Cryocells,Stage 1,W1,LR1,11,5,6,5.5,13.0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.3,W,13.09207075,12.82483339
100 Thieves,Cryocells,Stage 1,W2,USF,0,0,0,0.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3,L,12.82483339,12.82483339
100 Thieves,Cryocells,Stage 1,W2,LR2,10,1,9,3.33,12.5,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.36,L,12.82483339,12.61867217
100 Thieves,Cryocells,Stage 1,W2,LR3,0,0,0,0.0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.36,L,12.61867217,12.61867217
100 Thieves,Cryocells,Stage 1,W3,UF,0,0,0,0.0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.36,L,12.61867217,12.61867217
100 Thieves,Cryocells,Stage 1,W3,LR4,0,0,0,0.0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.36,L,12.61867217,12.61867217
100 Thieves,Cryocells,Stage 1,W3,LF,0,0,0,0.0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.36,L,12.61867217,12.61867217
100 Thieves,Cryocells,Stage 1,W3,GF,0,0,0,0.0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.36,L,12.61867217,12.61867217
100 Thieves,Cryocells,Toronto,W1,SR1,0,0,0,0.0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.36,L,12.61867217,12.61867217
